"gene_name"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"HMGB3P8"	1.59499123914835	0.198644813764729	0.649103730835781	0.306029382251363	0.759582274520796	0.999968143772177
"HMGB3P9"	13.1137106947757	0.897770001102799	1.38469114030935	0.648353972209447	0.516756033084737	0.999968143772177
"HMGB4"	238.588770059564	-0.6110519976884	3.26824079638689	-0.186966639166836	0.851686789761583	0.999968143772177
"HMGCL"	510.174705475444	-0.389205930716318	1.261244943545	-0.308588694613411	0.757634421810768	0.999968143772177
"HMGCLL1"	305.660766318524	-0.218378559274215	1.87807912670045	-0.116277613743505	0.907432526896731	0.999968143772177
"HMGCR"	12017.4814868288	0.331954023751294	0.509729821851123	0.651235241732135	0.514894644173772	0.999968143772177
"HMGCS1"	9208.76483814512	0.0152303852376744	0.954905390151943	0.0159496274654508	0.987274578035036	0.999968143772177
"HMGCS2"	5.41523592593946	-0.671984385834685	2.19976218931857	-0.305480469251474	0.760000242806226	0.999968143772177
"HMGN1"	8038.94236467336	-0.0469424433583936	0.424002107396758	-0.11071275953463	0.911844127540971	0.999968143772177
"HMGN1P10"	445.616907147414	-1.17484067345919	3.3762022055314	-0.347976987733255	0.727857465884313	0.999968143772177
"HMGN1P11"	11565.519813351	-0.162593032123694	3.31595110932783	-0.0490336035613785	0.960892516368602	0.999968143772177
"HMGN1P13"	50.1474720361353	-0.217367170404888	2.42311675580505	-0.0897056115369357	0.928521156562298	0.999968143772177
"HMGN1P14"	35.8287337715588	-0.232806264691079	2.87399782589707	-0.0810043287414153	0.935438509982523	0.999968143772177
"HMGN1P19"	14.9704338156205	-0.145493649468775	2.47613604336424	-0.0587583424015336	0.953144589048121	0.999968143772177
"HMGN1P2"	267.118150845168	0.806946677354847	3.29012478637592	0.245263243721434	0.806252609944894	0.999968143772177
"HMGN1P20"	4281.71903386659	0.241263784761046	3.54754451020779	0.0680086702412973	0.945778732411918	0.999968143772177
"HMGN1P24"	1.47762739278744	-0.271387930992087	0.819228919409085	-0.331272400866709	0.740438736381329	0.999968143772177
"HMGN1P26"	6.03518092276511	0.90573144387825	2.06012371058379	0.439649055648987	0.660191305324098	0.999968143772177
"HMGN1P30"	1.69112091557058	0.117416519311596	0.682389603522885	0.172066688451033	0.863385100898646	0.999968143772177
"HMGN1P36"	15.0492577188702	0.167760751251761	0.925733291143044	0.181219313226403	0.856195435814898	0.999968143772177
"HMGN1P37"	35.0705221830647	0.243086305868966	0.909378857749073	0.267310267659688	0.789230281873783	0.999968143772177
"HMGN1P38"	131.592612600729	-0.143726847988146	0.984115043895033	-0.146046794914636	0.883884447437529	0.999968143772177
"HMGN1P4"	28.5152370841707	-0.0506216219224748	0.932956714852229	-0.0542593467806196	0.956728538382604	0.999968143772177
"HMGN1P8"	2.74696307881769	1.23583289110238	0.801373704394588	1.54214305301671	0.123038834834029	0.895668630189816
"HMGN2"	2778.4186720162	-0.0960669231082381	1.41460301302073	-0.0679108712649338	0.94585658471583	0.999968143772177
"HMGN2P15"	2.70096776567116	-1.44866702027624	0.684744118750525	-2.11563265840045	0.0343760620132539	0.424289642802937
"HMGN2P17"	18.4117755461752	0.393501639816332	1.11453701842429	0.353062871229396	0.72404130714339	0.999968143772177
"HMGN2P19"	1.51322233586377	1.16112999135558	1.51979244604309	0.764005634044756	0.444863885134298	0.999968143772177
"HMGN2P21"	4.7379287996275	0.488912449986121	1.29266040587294	0.378221880831848	0.705265772133131	0.999968143772177
"HMGN2P22"	2.15190845738135	-0.00436105791198969	0.95813452675044	-0.00455161335932693	0.996368350513445	0.999968143772177
"HMGN2P3"	81.8770013489675	0.422232930660319	1.21891904615136	0.3463994856701	0.729042511589486	0.999968143772177
"HMGN2P30"	411.403087185231	0.23458269010673	2.98378335600308	0.0786192099485952	0.937335507503196	0.999968143772177
"HMGN2P35"	3328.78652411714	-0.21982158044281	3.56579535453718	-0.0616472788218499	0.950843725460363	0.999968143772177
"HMGN2P38"	6357.36760448035	0.597413496827968	3.23820161985826	0.184489283546871	0.85362963335884	0.999968143772177
"HMGN2P39"	6.74616864207865	0.0699077483391154	0.725488877415265	0.0963595039364065	0.923235053586625	0.999968143772177
"HMGN2P4"	18.9501953534558	0.0326523668905318	1.10027282036952	0.0296766095517706	0.976324966577542	0.999968143772177
"HMGN2P40"	2.78934135932041	0.531077645677645	0.712320882789508	0.745559562423469	0.455933518084556	0.999968143772177
"HMGN2P41"	1.55162973176041	-0.353158091149024	0.963628053168908	-0.366487972187668	0.714000986069747	0.999968143772177
"HMGN2P46"	1.66574027586985	-0.348116521624239	1.03258861062918	-0.337129925742764	0.736018959095903	0.999968143772177
"HMGN2P5"	2.02189578669854	0.435937604427865	0.679730921527666	0.641338492367119	0.521302785536604	0.999968143772177
"HMGN2P6"	3.02006684406746	0.136186027618053	0.970056648008708	0.140389767852846	0.888352041860475	0.999968143772177
"HMGN3"	1098.9321292298	-0.316743572333235	1.22413493949538	-0.258748902685358	0.795828985175756	0.999968143772177
"HMGN3-AS1"	40.1046451543911	0.358988506009167	0.988451373639673	0.363182768098445	0.716468359144402	0.999968143772177
"HMGN4"	4563.28046807898	0.00812948190221162	1.06506717073503	0.00763283492871279	0.993909937989954	0.999968143772177
"HMGN5"	318.572130115827	0.473792221383338	1.22238909828969	0.387595260826725	0.698315576604233	0.999968143772177
"HMGXB3"	2022.62872121783	-0.0265206741794367	1.11139690111529	-0.0238624690718707	0.980962311094045	0.999968143772177
"HMGXB4"	1507.04531951591	-0.0165515237990734	1.35460328129532	-0.0122187241295077	0.99025111124529	0.999968143772177
"HMHA1"	849.700938796562	-0.275099916181212	1.16465060343849	-0.236208108568367	0.813271187801689	0.999968143772177
"HMMR"	2226.00514756838	-0.268614838679698	1.3922209657953	-0.192939802861145	0.847006112467657	0.999968143772177
"HMMR-AS1"	1.91686959541296	-0.47778313607793	1.43238001993963	-0.333558922511405	0.738712419622242	0.999968143772177
"HMOX1"	2378.54863328521	-0.312300231354382	1.41037606335105	-0.221430467709696	0.824757271357738	0.999968143772177
"HMOX2"	3.52716391082636	0.143150581847443	1.1922829082794	0.120064274052226	0.904432232794782	0.999968143772177
"HMP19"	2.48756584805699	-0.158752244908349	0.771262007449872	-0.205834390096893	0.83692027693598	0.999968143772177
"HMSD"	1.82768195711144	0.747711421470467	1.71162603276039	0.436842749034735	0.662225393999888	0.999968143772177
"HMX1"	87.8978493199893	-0.128811979429153	1.08575153825226	-0.118638541960072	0.905561728907411	0.999968143772177
"HN1"	8954.66332665266	0.137707007411281	1.48880588673003	0.092494937478879	0.926304813286739	0.999968143772177
"HN1L"	6034.65898628103	-0.127554950362646	0.534897121756426	-0.238466324035915	0.811519431553715	0.999968143772177
"HNF1A-AS1"	4708.30154103946	0.521763881794148	2.91336802735093	0.179093021168554	0.857864661717562	0.999968143772177
"HNF1B"	3512.66712788199	0.532515707617193	3.31570527258073	0.160604053689826	0.872405261965511	0.999968143772177
"HNF4A"	372.810280115646	0.00475252433348216	1.23345173382847	0.00385302821597319	0.996925735880804	0.999968143772177
"HNF4A-AS1"	3491.04929058042	-0.0381294553650208	3.51617915328383	-0.0108440024534617	0.991347907435446	0.999968143772177
"HNF4G"	40.75810839575	-0.411330882290951	1.00358137810993	-0.409863007886435	0.681906442756858	0.999968143772177
"HNMT"	166.013716200428	0.103386132774361	1.15458016264022	0.0895443522413765	0.928649307135857	0.999968143772177
"HNRNPA0"	7456.1354528222	-0.252912255396537	1.34731998535173	-0.187715062602973	0.851100021923057	0.999968143772177
"HNRNPA1"	28373.9644828061	-0.29860245137707	1.583429018475	-0.188579625542453	0.850422302743474	0.999968143772177
"HNRNPA1L2"	267.109514801224	0.061743218251263	1.02157529706873	0.0604392240380387	0.95180581947654	0.999968143772177
"HNRNPA1P10"	644.856639217091	-0.167241256289803	1.28646344367307	-0.130000784019406	0.896565806397616	0.999968143772177
"HNRNPA1P12"	6.83848555223922	-0.0323968518923456	0.966527934433923	-0.0335187952030789	0.973260877848026	0.999968143772177
"HNRNPA1P16"	39.3842776106392	-0.0799605465268282	0.947014305113457	-0.0844343597505092	0.932711089682988	0.999968143772177
"HNRNPA1P21"	808.814418405882	0.309047322755028	1.30538552455773	0.236747931504552	0.812852347837991	0.999968143772177
"HNRNPA1P22"	2.88784422293029	-2.25438059335309	1.06858661224439	-2.10968448183918	0.0348855420283267	0.427878695655777
"HNRNPA1P23"	4.26113355961126	0.329458047634534	1.56147974530838	0.210990919750592	0.832894356857383	0.999968143772177
"HNRNPA1P24"	3.12520433147243	-0.234397366006788	2.23436140951643	-0.104905752940621	0.916450593974065	0.999968143772177
"HNRNPA1P25"	71.6160863350581	-0.202181721992695	1.61137772640191	-0.125471339636891	0.900150413362574	0.999968143772177
"HNRNPA1P26"	14.6637790333551	-0.313365385860995	0.516079067383363	-0.607204216690725	0.543715394231512	0.999968143772177
"HNRNPA1P27"	3.57761593615386	-0.283104750706057	0.871901274936401	-0.324698172653443	0.745409517801878	0.999968143772177
"HNRNPA1P28"	1.29073339020434	0.496463510650594	0.865169020447427	0.573834128265301	0.566080051782192	0.999968143772177
"HNRNPA1P30"	2.57544111693549	0.739718678536385	0.922401457826886	0.801948730956162	0.422582615725254	0.999968143772177
"HNRNPA1P31"	1779.33182347258	0.226545933901662	3.56581254119522	0.0635327660342252	0.949342268415382	0.999968143772177
"HNRNPA1P33"	1.35601866082796	-1.09740749316689	0.921500995458779	-1.19089127258136	0.233696271132421	0.999968143772177
"HNRNPA1P35"	29.576048792154	0.597507399348555	0.756588712228136	0.789738717603795	0.429680374969433	0.999968143772177
"HNRNPA1P39"	18.1079047202247	-0.53477996572362	0.871534634637314	-0.613607244588928	0.539474895086687	0.999968143772177
"HNRNPA1P4"	48.7748999277909	-0.0111648011531281	1.0149635066951	-0.0110001995928727	0.991223287582911	0.999968143772177
"HNRNPA1P40"	5.54092815749561	1.15949533200669	0.709772792823396	1.63361479015609	0.102339760286102	0.816827396692756
"HNRNPA1P41"	5.9324600269731	0.287756632627041	0.429252316292312	0.670367105092299	0.502623798920072	0.999968143772177
"HNRNPA1P43"	4.02220133760225	1.4422856879993	0.839740623287658	1.71753711563057	0.0858810789487699	0.745396814720784
"HNRNPA1P45"	1.45208510898776	-1.23006075411396	1.08973229693912	-1.12877333044913	0.258993465853387	0.999968143772177
"HNRNPA1P48"	2571.51130440333	-0.173636743537496	0.86475789111809	-0.200792320395009	0.840860968077615	0.999968143772177
"HNRNPA1P50"	2.08591322227754	0.606612433992707	0.838245717335576	0.723668992811401	0.469268973650231	0.999968143772177
"HNRNPA1P51"	2.87669463095872	0.207452549062326	0.87714925216364	0.2365076964389	0.813038735771942	0.999968143772177
"HNRNPA1P52"	2.172348451744	-1.20959485106632	0.655819685140024	-1.84440156109077	0.0651246399847937	0.633347010142944
"HNRNPA1P54"	1.92931630664546	1.27206601450519	0.825186158208668	1.54155035424567	0.123182897636687	0.895688309458635
"HNRNPA1P55"	3.06059855312076	0.308010720346652	0.912996172736842	0.337362553693236	0.73584360952482	0.999968143772177
"HNRNPA1P56"	1.58598971703163	0.045788204662236	0.815562349735821	0.0561431074853662	0.955227803265944	0.999968143772177
"HNRNPA1P60"	1.32792208565019	0.30961920906468	1.27864322004186	0.242146678769817	0.808666509785758	0.999968143772177
"HNRNPA1P61"	1.90280637572393	-0.302121559993485	0.596158488323611	-0.506780606014763	0.612308765647613	0.999968143772177
"HNRNPA1P65"	444.142375589806	-0.223069147148513	3.1756354096106	-0.0702439412513877	0.943999500617252	0.999968143772177
"HNRNPA1P66"	14.1254283193805	0.031982584197002	1.05199151495389	0.0304019412156606	0.975746496706501	0.999968143772177
"HNRNPA1P67"	3.77668669246787	-0.151952776439548	0.733826017562109	-0.207069213686863	0.835955804927618	0.999968143772177
"HNRNPA1P68"	2150.71241742921	-0.364020332723637	3.43894625546741	-0.105852288951855	0.915699549208393	0.999968143772177
"HNRNPA1P69"	127.726068432017	0.692049919080591	2.94292283304761	0.235157344701398	0.814086611701995	0.999968143772177
"HNRNPA1P7"	1709.31384584064	-0.0740940057039941	0.439884020505445	-0.168439866533131	0.866237247162806	0.999968143772177
"HNRNPA1P70"	685.118802768679	-0.256944552065127	3.06822218302485	-0.083743789314441	0.933260140563852	0.999968143772177
"HNRNPA1P71"	302.432840184375	-0.50304244639295	1.97617650753205	-0.254553398684602	0.799068056082731	0.999968143772177
"HNRNPA1P73"	1520.45200395345	-0.177622636671722	3.56581473461894	-0.0498126374730749	0.960271695938912	0.999968143772177
"HNRNPA1P76"	788.713489563482	-0.319951541956274	3.27565540209326	-0.0976755802065789	0.922189906987927	0.999968143772177
"HNRNPA1P8"	9.50502920304147	-0.436353650505917	0.663907915034287	-0.657250261104932	0.511020012654891	0.999968143772177
"HNRNPA2B1"	40130.6136260674	0.0795800238573376	1.50511461596249	0.0528730656212835	0.957833044889529	0.999968143772177
"HNRNPA3"	16335.5320106924	-0.0920329202907892	0.95416468870651	-0.0964539155348029	0.923160073283794	0.999968143772177
"HNRNPA3P1"	7.47404031624012	0.523261817430501	0.942843974417435	0.554982406027269	0.578906694702774	0.999968143772177
"HNRNPA3P10"	82.7605064803718	0.000882925679453282	1.10401331491146	0.00079974187587048	0.999361898372636	0.999968143772177
"HNRNPA3P11"	3772.76448289621	0.0163040027646355	2.00715381995176	0.00812294633454019	0.993518897804477	0.999968143772177
"HNRNPA3P12"	2546.06204045572	-0.217571830268452	1.32862548842003	-0.163757079903068	0.869922380740342	0.999968143772177
"HNRNPA3P13"	5.86820125991018	0.551081620302535	1.12142913193901	0.491410116437485	0.623136410537035	0.999968143772177
"HNRNPA3P16"	204.722672933715	-0.518088383740873	2.85826848315265	-0.181259523657282	0.856163875160826	0.999968143772177
"HNRNPA3P3"	58.1045503560215	-0.0864935892800892	0.279072847377684	-0.309931941042737	0.756612712520359	0.999968143772177
"HNRNPA3P4"	6.27362671908947	0.710429183336372	0.907004962876897	0.783269345167623	0.433468960711719	0.999968143772177
"HNRNPA3P5"	327.396397282368	0.0522459978840691	0.0930338984781419	0.561580227623635	0.574402054967404	0.999968143772177
"HNRNPA3P6"	3724.21554303748	-0.074687150265931	0.868095632986829	-0.0860356249103077	0.931438097624671	0.999968143772177
"HNRNPA3P7"	20955.5174069468	-0.473494656161124	3.24364624866534	-0.14597604666537	0.883940297842164	0.999968143772177
"HNRNPA3P8"	156.121135799112	-0.25775195020533	2.30324046984028	-0.111908397573096	0.910896038131723	0.999968143772177
"HNRNPAB"	12683.3539669844	-0.173733151027406	0.556057380639451	-0.312437451738555	0.754708091521932	0.999968143772177
"HNRNPABP1"	3.94301872333817	-0.801685559060578	0.67204844944578	-1.19289845802294	0.232909143213666	0.999968143772177
"HNRNPC"	23350.2457584702	-0.0526597151126041	1.26977822569643	-0.0414715846018874	0.966919945561126	0.999968143772177
"HNRNPCL1"	2.78972679790242	-0.0969973074181858	0.82835010184933	-0.117096994618139	0.906783191300537	0.999968143772177
"HNRNPCP1"	11.7517727815317	0.294868973124553	0.789590743715528	0.373445326546011	0.708817029781921	0.999968143772177
"HNRNPCP10"	15.2156772201104	0.584644897983538	1.81876936197462	0.321450817353111	0.74786877806946	0.999968143772177
"HNRNPCP2"	589.515772496232	0.155026269132266	1.28618355115504	0.120531994825347	0.904061736183994	0.999968143772177
"HNRNPCP3"	6.94811946784418	0.561155304577058	0.919420247671347	0.610336030774087	0.541639233731688	0.999968143772177
"HNRNPCP4"	10.839288415924	-0.147422803074348	0.851548293756739	-0.173123244042882	0.862554554707823	0.999968143772177
"HNRNPCP8"	218.921786946549	1.1855174567366	1.67173225120181	0.70915510296839	0.478228231326748	0.999968143772177
"HNRNPD"	11140.7704526077	0.0588747205168439	1.50347520192367	0.039159089848316	0.968763550172904	0.999968143772177
"HNRNPDL"	9826.47867774639	-0.0297763415499266	1.49614021940148	-0.0199021062088942	0.984121464967014	0.999968143772177
"HNRNPDLP3"	2.28012113341644	-1.50375088793453	2.08678214569615	-0.72060751096415	0.471151031342795	0.999968143772177
"HNRNPDLP4"	69.2040353615659	0.76611591610662	0.97246504398735	0.787808179680529	0.430808915794296	0.999968143772177
"HNRNPDP1"	2.3183183054878	-0.0525311556176572	1.08307124398455	-0.0485020315232433	0.96131614542766	0.999968143772177
"HNRNPF"	15329.0812386845	0.118631360202345	1.19339065561544	0.0994069793023185	0.920815141531696	0.999968143772177
"HNRNPH1"	16138.945461589	0.208699886597785	1.52994851582129	0.136409744798343	0.891497370452817	0.999968143772177
"HNRNPH1P1"	1.56211986911266	-0.720584500554298	0.541388677510715	-1.33099292705477	0.183191338233792	0.999968143772177
"HNRNPH1P3"	9.37472189448526	-0.356557470323085	0.875391333010457	-0.407312086466392	0.683778786837127	0.999968143772177
"HNRNPH2"	3306.8963655842	0.17552942657822	1.4162040772147	0.123943596408394	0.901359934113788	0.999968143772177
"HNRNPH3"	5344.46138123367	0.0450811041267964	1.40997064566876	0.0319730799114716	0.974493519036384	0.999968143772177
"HNRNPK"	24906.9386846802	0.038828796912036	0.990466014601787	0.0392025534845302	0.968728897816879	0.999968143772177
"HNRNPKP1"	67.8243255633607	-0.503097289786623	0.58739405139808	-0.856490270184353	0.391726652426672	0.999968143772177
"HNRNPKP2"	80.7203854818598	-0.435068640863745	0.791383418424461	-0.549757084536733	0.582485997436406	0.999968143772177
"HNRNPKP3"	3.45340501198268	-0.683886390662565	1.65198668270317	-0.413978149959122	0.678890108901082	0.999968143772177
"HNRNPKP4"	513.389041192143	0.0231995449667341	1.27469618893955	0.0182000583103919	0.985479256119856	0.999968143772177
"HNRNPL"	7120.00913065991	-0.0128273059808946	1.43015689723753	-0.00896915996117041	0.992843741692263	0.999968143772177
"HNRNPLL"	1281.27459005103	0.0835148378852214	1.34266839970051	0.0622006430655922	0.950403050391099	0.999968143772177
"HNRNPLP1"	4.7184170998129	-0.89808548390795	0.870828939190853	-1.03129953942783	0.302400374262044	0.999968143772177
"HNRNPLP2"	640.991918952746	-0.0326974583027755	1.24815115494672	-0.0261967135736626	0.979100437172644	0.999968143772177
"HNRNPM"	10030.8805265319	-0.13055269838226	0.282742931850011	-0.461736381977941	0.644270377475936	0.999968143772177
"HNRNPR"	6590.57246420251	0.137579899304259	1.1865011612138	0.115954289638886	0.907688768926326	0.999968143772177
"HNRNPRP1"	38.1771096469629	-0.0969279671941343	0.713431372362176	-0.135861655302885	0.891930648973976	0.999968143772177
"HNRNPU"	15750.3057011269	0.034288787830155	1.47590066471112	0.0232324496153448	0.981464854537929	0.999968143772177
"HNRNPU-AS1"	1151.24683769045	0.187443709082213	1.12893192088848	0.166036326561386	0.868128362464541	0.999968143772177
"HNRNPUL1"	6327.80013059697	-0.0178203193252862	1.38356667933715	-0.0128799859026843	0.989723542239519	0.999968143772177
"HNRNPUL2"	936.57219262335	-0.0177029860854428	1.31576411957764	-0.0134545286818776	0.989265163170623	0.999968143772177
"HNRNPUL2-BSCL2"	20.4297428358763	-0.265093261230891	0.888335553462732	-0.298415683350236	0.765385920485768	0.999968143772177
"HNRNPUP1"	14.4612643398104	0.581376141178126	1.22575310170692	0.474301178898534	0.635285150969762	0.999968143772177
"HOMER1"	953.95253355541	0.0304696778152773	1.3197022421018	0.0230882973774071	0.981579840539337	0.999968143772177
"HOMER2"	1061.82234510322	0.250710283186982	1.32473290108624	0.189253458551084	0.849894170761822	0.999968143772177
"HOMER3"	79.6632619612852	-0.0899585938773849	1.04554586910254	-0.0860398348229351	0.931434751009977	0.999968143772177
"HOMEZ"	11.8399707770565	-2.37797699214042	0.929659502251819	-2.55790102331067	0.0105306060037697	0.186740291780135
"HOOK1"	392.605448533493	-0.352231324334969	1.24731386002645	-0.282391894793424	0.777643029222828	0.999968143772177
"HOOK2"	677.799886091361	-0.177593567734111	0.982449632105318	-0.180766078922073	0.856551189530356	0.999968143772177
"HOOK3"	1938.23599325405	0.197565783749992	1.02331480301177	0.193064522440725	0.846908436887248	0.999968143772177
"HOPX"	176.904235134648	-1.89322762282556	1.18794710268332	-1.5936969066629	0.111003937416032	0.849493601592372
"HORMAD1"	2291.18116266563	0.062836301818947	1.39275745126417	0.0451164714731285	0.964014472453844	0.999968143772177
"HORMAD2"	299.754544243527	-0.511067855346434	1.44612945694042	-0.353403945195683	0.723785628569086	0.999968143772177
"HORMAD2-AS1"	33.2178156102964	0.165364288343785	0.970819520458011	0.170334737671704	0.864746893710029	0.999968143772177
"HOTAIR"	3.38714377693046	-0.118512245759281	0.718607132061709	-0.164919384280622	0.869007434864674	0.999968143772177
"HOTAIRM1"	50.9283864906003	-0.211220962557123	1.02708290086273	-0.205651328027856	0.837063280400072	0.999968143772177
"HOTAIRM1_4"	1.96323008092435	-1.29155044121588	2.07725219890142	-0.621759092082766	0.534100289056556	0.999968143772177
"HOTAIR_2"	17728.3789314635	0.266960512852901	3.56578132351798	0.0748673260169302	0.940320273633002	0.999968143772177
"HOTAIR_3"	8298.79738201409	-0.112408445476274	3.56578494058997	-0.0315241797666226	0.974851509060238	0.999968143772177
"HOTAIR_5"	15.8337035212673	-0.0406538854811343	2.67798526067923	-0.0151807726793922	0.987887961074898	0.999968143772177
"HOTTIP_1"	8.90958948454878	0.0176260760328064	2.52555766182842	0.00697908279791392	0.994431542791378	0.999968143772177
"HOXA-AS2"	5.1124465974645	-0.197655578330976	0.74166421894212	-0.266502782907478	0.789852016432829	0.999968143772177
"HOXA-AS3"	1.49820327884811	1.07444932441376	0.642133793338333	1.67324837216229	0.0942784113289443	0.783810230748507
"HOXA1"	399.291735516834	-0.116871410391368	0.52179001321969	-0.223981692693227	0.822771548475911	0.999968143772177
"HOXA10"	23.16319826125	0.262635171836064	0.628923537350327	0.417594757134632	0.676243430682941	0.999968143772177
"HOXA10-AS"	90.4381962088017	0.0466885993506322	1.86201877728144	0.0250741828816559	0.979995792782288	0.999968143772177
"HOXA10-HOXA9"	82.1339424023842	0.0557877291678643	3.05789142172615	0.0182438554788099	0.985444316836467	0.999968143772177
"HOXA11"	41.2973966968048	0.46046838064979	1.01211918450272	0.454954700691727	0.649141828598708	0.999968143772177
"HOXA11-AS"	8.16293493305107	0.715827135199425	0.983573618013265	0.727781959672053	0.466747069548085	0.999968143772177
"HOXA11-AS1_2"	5568.30056311686	0.22500358954403	3.56578895841178	0.0631006467764284	0.949686359274146	0.999968143772177
"HOXA11-AS1_4"	12323.7389815996	-0.0967462363222109	3.56578267668378	-0.0271318375499502	0.978354581409432	0.999968143772177
"HOXA13"	20.0864313642432	0.357677623645336	0.366015567965915	0.977219700334289	0.328460396967779	0.999968143772177
"HOXA2"	4.99412158661888	-0.178412630771915	0.756321945469495	-0.235895086531125	0.813514081054926	0.999968143772177
"HOXA3"	177.790540621482	-0.279572874685594	0.922628003320288	-0.303017980897487	0.761876158644614	0.999968143772177
"HOXA4"	7.52437047931583	-0.81573704794379	0.50576131235869	-1.61288937688706	0.106768543541364	0.834352023616775
"HOXA5"	18.8189655524013	0.809793631347529	0.386060091503557	2.09758441540458	0.0359418729819963	0.436550908291544
"HOXA7"	51.959891127647	0.188300269628727	0.961825584280923	0.195773820852877	0.844787201478806	0.999968143772177
"HOXA9"	21.6162065683702	0.268156574828382	0.806969926997416	0.332300580055248	0.739662301941031	0.999968143772177
"HOXB-AS1"	261.353051853251	-0.00253352595452847	1.20171378224752	-0.00210826071228884	0.998317852573642	0.999968143772177
"HOXB-AS2"	4996.98908909242	0.248594784405666	2.11023203034865	0.11780447876369	0.906222580721672	0.999968143772177
"HOXB-AS3"	4145.4196883967	-0.0177702130847655	1.41881061985246	-0.0125247251719989	0.99000697642315	0.999968143772177
"HOXB1"	70.5505231936857	-0.322489978931532	1.03891821125847	-0.310409400313517	0.756249646542193	0.999968143772177
"HOXB13"	51.7027808834603	0.283191341692593	1.02869646497343	0.275291450233483	0.78309233253028	0.999968143772177
"HOXB13-AS1_1"	21.399699544293	2.52510837552255	2.69427901798227	0.93721116434837	0.348649948086166	0.999968143772177
"HOXB2"	1197.18228890799	0.446527057013044	1.33504364875943	0.33446626065595	0.738027746446757	0.999968143772177
"HOXB3"	5917.35906860907	0.122720683921423	1.26172245079483	0.0972644053722865	0.922516422334941	0.999968143772177
"HOXB4"	66.3259984524303	-0.397273643493131	1.058406214811	-0.375350822712309	0.707399573396411	0.999968143772177
"HOXB5"	7715.45593694714	0.35860357091791	1.8668434487692	0.192090863941663	0.847671031170149	0.999968143772177
"HOXB6"	10.0579777514412	0.239213388600904	0.473835684256682	0.504844604466976	0.613667984448585	0.999968143772177
"HOXB7"	74.6045476209333	-0.175106700960381	1.06589792521992	-0.16428092861167	0.86950999447889	0.999968143772177
"HOXB8"	2.31073219204524	-0.26397632926348	0.647082011884735	-0.407948798475489	0.683311265591556	0.999968143772177
"HOXB9"	1409.94209701332	0.652855567169599	1.25977709650488	0.518231017995867	0.604297095670733	0.999968143772177
"HOXC-AS1"	2186.69416542459	-0.139566709928873	1.70043307423958	-0.0820771555453815	0.934585359054177	0.999968143772177
"HOXC-AS3"	11424.7078648665	0.243015308881979	2.44459777624795	0.0994091180328925	0.92081344348238	0.999968143772177
"HOXC10"	13.1583136070785	0.0899553729464457	0.389923367110313	0.230700133754735	0.817547769607468	0.999968143772177
"HOXC11"	20.2832263342273	0.209879118773071	0.72226222601499	0.290585761256072	0.771368151256578	0.999968143772177
"HOXC13"	162.871988393736	0.0953942246379993	0.811934974548316	0.117489980883097	0.906471783153422	0.999968143772177
"HOXC13-AS"	3.88772668871212	-1.81776562717761	0.882208547143072	-2.06047156657485	0.039353481346352	0.462008656392551
"HOXC4"	3110.36175956593	-0.0969255678823377	1.43557278085138	-0.0675170003048229	0.946170128620047	0.999968143772177
"HOXC5"	515.583532662881	-0.143382001507142	1.56536978605985	-0.0915962495149757	0.927018831378155	0.999968143772177
"HOXC6"	40.4231170564654	0.837899189396735	0.653290457992678	1.28258292945422	0.199638233906768	0.999968143772177
"HOXC8"	228.289657357129	-0.0542613916837982	1.04919010247727	-0.0517174071273453	0.958753866918733	0.999968143772177
"HOXC9"	3977.24801860425	0.602027801025937	1.43090271625147	0.420732866174905	0.673950158816104	0.999968143772177
"HOXD-AS2"	16.5825183815596	0.23077174047992	0.877144357221741	0.263094368195977	0.792477844613403	0.999968143772177
"HOXD1"	18.3797430869769	0.0166530672494938	0.905534778591083	0.0183903121594117	0.985327480914072	0.999968143772177
"HOXD10"	2753.52648007551	0.448655222299478	1.33059781246972	0.337183195474169	0.735978804389547	0.999968143772177
"HOXD11"	16.1175927563517	0.415261462140772	0.87405359943892	0.475098394889444	0.63471684251244	0.999968143772177
"HOXD12"	2.40485407985427	-0.498319886082159	0.842608117320847	-0.591401715505204	0.554251291219959	0.999968143772177
"HOXD13"	7978.93942771094	0.269849720936558	1.11155344004413	0.242768103822202	0.808185045935489	0.999968143772177
"HOXD3"	452.477335963614	-0.739958543305283	1.18167648170783	-0.62619384811302	0.531187801829011	0.999968143772177
"HOXD4"	2653.83496322136	-0.185088425982571	1.63922162082034	-0.112912386971778	0.910100015753452	0.999968143772177
"HOXD8"	466.804001597547	0.0255709829975751	0.830997484439726	0.0307714324969534	0.975451823191953	0.999968143772177
"HOXD9"	63.5735183594066	-0.0787170493390074	0.455828900775624	-0.172689904490621	0.862895179618813	0.999968143772177
"HP"	2.15405839686077	2.53535257585009	1.35005940846379	1.877956303223	0.0603871430629098	0.604585667392522
"HP09025"	408.427485569137	-0.304137794338474	2.43547938781704	-0.12487799973174	0.900620135683987	0.999968143772177
"HP1BP3"	5337.01881922119	0.370259675772963	0.409855280668471	0.903391253539719	0.366318280379982	0.999968143772177
"HPCA"	5.21159659048921	-0.132580093904826	0.676087285274026	-0.196099078909743	0.844532617187349	0.999968143772177
